document;love;bad;year;movi;work;film;good;life;stori;scene;plai;charact;plot;action;end;time;make;thing
negativo (353).txt;0;0.3592106040535498;0;0.5388159060803247;0;0.5388159060803247;0.5388159060803247;0;0;0;0;0;0;0;0;0;0;0
negativo (820).txt;0;0;0;0;0.22941573387056177;0.8411910241920598;0;0;0;0;0;0;0;0.305887645160749;0;0;0.3823595564509363;0
negativo (457).txt;0;0;0.6099942813304187;0.457495710997814;0;0.457495710997814;0;0;0.457495710997814;0;0;0;0;0;0;0;0;0
positivo (142).txt;0;0.3276927682076162;0;0.24576957615571215;0;0.8192319205190405;0;0;0;0;0;0;0;0;0.1638463841038081;0.1638463841038081;0;0.3276927682076162
negativo (942).txt;0;0;0;0.9191450300180578;0;0;0;0;0;0;0;0;0;0;0;0.39391929857916763;0;0
negativo (231).txt;0;0;0;0;0;0.8255008255012383;0.19050019050028574;0;0;0.254000254000381;0.19050019050028574;0;0;0;0.19050019050028574;0.3810003810005715;0;0
negativo (448).txt;0;0.7293249574894728;0;0;0;0.4375949744936837;0.2917299829957891;0;0;0;0;0;0;0;0;0;0.4375949744936837;0
positivo (765).txt;0;0;0.3086066999241838;0.7715167498104595;0.3086066999241838;0;0;0.4629100498862757;0;0;0;0;0;0;0;0;0;0
positivo (343).txt;0;0;0;0;0;0.9271726499455306;0;0;0.26490647141300877;0;0;0;0;0.26490647141300877;0;0;0;0
positivo (91).txt;0;0;0;0;0;0.8571428571428571;0.42857142857142855;0;0;0;0;0.2857142857142857;0;0;0;0;0;0
negativo (845).txt;0;0.276172385369497;0;0.9205746178983234;0;0.276172385369497;0;0;0;0;0;0;0;0;0;0;0;0
positivo (151).txt;0;0;0.7276068751089989;0;0.48507125007266594;0;0;0;0;0;0;0;0;0.48507125007266594;0;0;0;0
negativo (256).txt;0;0;0;0.7715167498104595;0;0.4629100498862757;0;0;0.3086066999241838;0;0;0;0;0;0.3086066999241838;0;0;0
positivo (740).txt;0;0;0;0.6401843996644799;0;0.7682212795973759;0;0;0;0;0;0;0;0;0;0;0;0
positivo (756).txt;0.7715167498104595;0;0;0;0;0.4629100498862757;0;0;0.3086066999241838;0;0.3086066999241838;0;0;0;0;0;0;0
positivo (255).txt;0;0;0;0;0;0.8741572761215377;0;0;0;0.38851434494290565;0.29138575870717925;0;0;0;0;0;0;0
negativo (958).txt;0;0;0;0;0.2970442628930023;0.8911327886790069;0;0;0;0;0.19802950859533489;0;0;0.19802950859533489;0;0;0.19802950859533489;0
negativo (741).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (359).txt;0.38245085529570716;0;0;0;0.32781501882489184;0.38245085529570716;0.21854334588326124;0;0.6556300376497837;0;0;0.21854334588326124;0;0;0;0.2731791823540765;0;0
negativo (933).txt;0;0;0.3779644730092272;0.3779644730092272;0;0.7559289460184544;0;0;0;0;0;0;0;0;0;0.3779644730092272;0;0
negativo (344).txt;0;0;0;0;0;0.8017837257372732;0.2672612419124244;0;0;0;0;0;0;0;0;0;0.5345224838248488;0
negativo (56).txt;0;0;0;0.9045340337332909;0;0;0.30151134457776363;0;0;0;0;0;0;0;0.30151134457776363;0;0;0
positivo (652).txt;0;0;0;0.38313051408846055;0;0.7662610281769211;0;0;0.2873478855663454;0;0;0.38313051408846055;0;0;0.19156525704423027;0;0;0
positivo (844).txt;0;0;0;0.30499714066520933;0;0.7624928516630234;0;0;0.30499714066520933;0;0;0.457495710997814;0;0.15249857033260467;0;0;0;0
positivo (167).txt;0;0;0;0;0;0.7525766947068778;0;0;0;0;0;0;0;0;0;0.658504607868518;0;0
negativo (102).txt;0;0;0.2672612419124244;0.8017837257372732;0;0;0;0;0;0;0.5345224838248488;0;0;0;0;0;0;0
negativo (81).txt;0;0;0;0;0;0.9332565252573828;0;0;0;0;0.20739033894608505;0.20739033894608505;0.20739033894608505;0;0;0;0;0
positivo (483).txt;0.7683498199278324;0;0;0.329292779969071;0;0;0;0;0.329292779969071;0;0;0;0;0;0.4390570399587614;0;0;0
positivo (505).txt;0;0;0;0.7715167498104595;0.3086066999241838;0.3086066999241838;0;0;0;0;0;0;0;0;0;0;0.4629100498862757;0
positivo (553).txt;0;0;0;0;0.1336783717602934;0.909012927969995;0;0;0;0.32082809222470415;0.1336783717602934;0.18714972046441075;0;0;0;0;0;0
positivo (370).txt;0;0;0;0;0.4472135954999579;0.8944271909999159;0;0;0;0;0;0;0;0;0;0;0;0
negativo (150).txt;0;0.25607375986579195;0;0.7682212795973759;0;0;0.25607375986579195;0;0;0.25607375986579195;0.3841106397986879;0;0;0;0;0;0;0.25607375986579195
positivo (237).txt;0;0;0;0.46499055497527714;0;0;0;0;0;0.34874291623145787;0;0;0;0;0;0;0;0.813733471206735
negativo (215).txt;0;0;0.4472135954999579;0;0;0;0.4472135954999579;0;0;0.4472135954999579;0;0;0;0.4472135954999579;0;0;0.4472135954999579;0
positivo (618).txt;0;0;0;0.8944271909999159;0;0;0;0;0;0.4472135954999579;0;0;0;0;0;0;0;0
negativo (595).txt;0;0;0.28603877677367767;0.28603877677367767;0;0.6674238124719146;0;0.28603877677367767;0;0;0;0.38138503569823695;0;0;0.28603877677367767;0.28603877677367767;0;0
negativo (750).txt;0;0;0;0.3194382824999699;0;0.5111012519999519;0;0;0.3194382824999699;0.3194382824999699;0;0.5749889084999459;0.25555062599997597;0;0;0;0;0.19166296949998196
negativo (976).txt;0;0;0;0.9363291775690445;0;0.3511234415883917;0;0;0;0;0;0;0;0;0;0;0;0
positivo (837).txt;0;0;0;0;0;0.9607689228305228;0;0.16012815380508716;0;0.16012815380508716;0;0;0;0;0;0;0;0.16012815380508716
negativo (376).txt;0;0;0;0;0;0.816496580927726;0;0;0;0;0;0;0;0;0;0.408248290463863;0.408248290463863;0
positivo (596).txt;0;0;0;0.24253562503633297;0;0.9701425001453319;0;0;0;0;0;0;0;0;0;0;0;0
negativo (617).txt;0;0;0;0;0;0.8017837257372732;0;0;0;0;0.2672612419124244;0;0;0;0;0.5345224838248488;0;0
positivo (779).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (998).txt;0;0;0;0;0.3333333333333333;0;0;0;0.6666666666666666;0.6666666666666666;0;0;0;0;0;0;0;0
positivo (503).txt;0;0;0.5163977794943223;0.25819888974716115;0;0.7745966692414834;0;0;0;0;0;0;0;0;0;0;0;0.25819888974716115
positivo (440).txt;0.13116516715679058;0;0;0.13116516715679058;0.13116516715679058;0.9509474618867317;0.16395645894598823;0;0;0;0;0;0;0;0;0;0.13116516715679058;0
negativo (482).txt;0.18569533817705186;0;0;0.18569533817705186;0;0.9284766908852594;0;0;0;0;0;0;0;0;0.18569533817705186;0;0;0.18569533817705186
negativo (378).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (722).txt;0;0;0;0;0;0.6401843996644799;0;0;0.5121475197315839;0;0;0;0;0;0;0.25607375986579195;0.5121475197315839;0
negativo (33).txt;0;0;0;0;0.11990411504661473;0.9592329203729179;0;0;0;0.11990411504661473;0;0;0;0.1598721533954863;0;0.1598721533954863;0;0
negativo (321).txt;0;0;0;0.7343880736345255;0;0.24479602454484184;0.18359701840863138;0;0;0;0;0.18359701840863138;0.4895920490896837;0.30599503068105227;0;0;0;0
negativo (263).txt;0.17149858514250882;0;0;0.34299717028501764;0;0.8574929257125441;0;0;0.34299717028501764;0;0;0;0;0;0;0;0;0
negativo (863).txt;0;0;0;0.7071067811865476;0;0.6060915267313265;0;0;0;0;0;0.30304576336566325;0.20203050891044214;0;0;0;0;0
positivo (433).txt;0;0;0;0;0.19245008972987526;0.9622504486493763;0;0;0.19245008972987526;0;0;0;0;0;0;0;0;0
negativo (213).txt;0;0.5555555555555556;0;0.6666666666666666;0;0;0.2222222222222222;0;0;0;0;0.4444444444444444;0;0;0;0;0;0
negativo (619).txt;0;0;0;0.3481553119113957;0;0.6963106238227914;0;0;0;0;0;0;0;0;0;0.3481553119113957;0.5222329678670935;0
negativo (191).txt;0;0;0.24096579867074966;0;0;0.8835412617927487;0;0;0;0;0;0;0;0;0.4016096644512494;0;0;0
positivo (616).txt;0.3713906763541037;0;0;0;0;0.5570860145311556;0;0;0;0;0;0;0;0;0;0;0.7427813527082074;0
positivo (89).txt;0;0;0;0;0;0;0;0.9284766908852594;0;0;0;0;0;0;0.3713906763541037;0;0;0
negativo (100).txt;0;0.5883484054145521;0;0.5883484054145521;0;0;0;0;0.3922322702763681;0;0;0.3922322702763681;0;0;0;0;0;0
positivo (546).txt;0.5494422557947561;0;0;0;0;0.6868028197434451;0.27472112789737807;0;0.27472112789737807;0;0;0;0;0;0;0.27472112789737807;0;0
negativo (157).txt;0;0;0;0.5547001962252291;0;0.8320502943378437;0;0;0;0;0;0;0;0;0;0;0;0
positivo (320).txt;0;0;0.48507125007266594;0.7276068751089989;0;0.48507125007266594;0;0;0;0;0;0;0;0;0;0;0;0
negativo (326).txt;0;0;0;0;0;0.8386278693775346;0;0;0;0;0;0.3144854510165755;0.3144854510165755;0;0;0.3144854510165755;0;0
negativo (484).txt;0;0;0;0.48507125007266594;0;0.48507125007266594;0;0;0;0;0;0.7276068751089989;0;0;0;0;0;0
positivo (481).txt;0;0;0.19611613513818404;0.5883484054145521;0;0.7844645405527362;0;0;0;0;0;0;0;0;0;0;0;0
negativo (506).txt;0;0;0;0.47286624374346037;0;0.6304883249912805;0;0;0;0.31524416249564025;0;0.47286624374346037;0;0;0;0;0.23643312187173018;0
negativo (434).txt;0;0;0;0.5388159060803247;0;0;0;0;0;0;0;0;0;0;0;0.3592106040535498;0.5388159060803247;0.5388159060803247
negativo (642).txt;0;0;0;0.5746957711326908;0;0.7662610281769211;0;0;0.2873478855663454;0;0;0;0;0;0;0;0;0
positivo (729).txt;0.5202659817144719;0;0;0.30348848933344197;0.30348848933344197;0.47691048323826596;0.173421993904824;0;0;0.13006649542861798;0.5202659817144719;0;0;0;0;0;0;0
positivo (887).txt;0;0;0;0;0;0.9284766908852594;0;0;0;0;0.3713906763541037;0;0;0;0;0;0;0
negativo (109).txt;0;0;0.4629100498862757;0;0;0.7715167498104595;0;0;0.3086066999241838;0.3086066999241838;0;0;0;0;0;0;0;0
negativo (667).txt;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
positivo (124).txt;0;0;0;0;0;0.7219948723811553;0.618852747755276;0;0;0;0;0;0;0;0;0;0;0.309426373877638
positivo (23).txt;0;0;0;0.6;0;0.4;0;0;0;0;0.4;0.4;0;0;0;0.4;0;0
positivo (975).txt;0;0;0;0.3916302249939787;0;0.4699562699927744;0.2349781349963872;0.4699562699927744;0;0.31330417999518295;0.31330417999518295;0;0;0;0;0.31330417999518295;0;0.2349781349963872
positivo (666).txt;0;0;0;0;0;0.9701425001453319;0;0;0.24253562503633297;0;0;0;0;0;0;0;0;0
negativo (755).txt;0;0;0;0.9019752336033946;0;0.15032920560056579;0.15032920560056579;0;0;0;0;0;0;0;0;0.30065841120113157;0;0.22549380840084865
negativo (83).txt;0;0.23904572186687872;0;0;0.47809144373375745;0.47809144373375745;0;0.35856858280031806;0;0;0;0;0;0;0;0;0.5976143046671968;0
positivo (594).txt;0;0;0;0;0;0.7878385971583353;0.2626128657194451;0;0;0;0;0.39391929857916763;0;0;0;0.39391929857916763;0;0
negativo (371).txt;0;0;0;0;0;0.9284766908852594;0;0;0;0;0;0;0;0;0;0.3713906763541037;0;0
negativo (547).txt;0;0;0;0.8888888888888888;0;0.2222222222222222;0.2222222222222222;0;0;0;0;0;0;0;0;0.3333333333333333;0;0
positivo (192).txt;0.2626128657194451;0;0.2626128657194451;0;0;0.5252257314388902;0;0;0;0;0;0.39391929857916763;0;0;0;0.39391929857916763;0;0.5252257314388902
positivo (48).txt;0;0;0;0.2271847336988259;0;0.9087389347953037;0;0;0.2839809171235324;0.11359236684941296;0;0.17038855027411945;0;0;0;0;0;0
negativo (838).txt;0;0.18257418583505536;0.3651483716701107;0;0;0.9128709291752769;0;0;0;0;0;0;0;0;0;0;0;0
positivo (991).txt;0.40201512610368484;0;0;0;0;0.7035264706814485;0;0;0;0.30151134457776363;0;0.502518907629606;0;0;0;0;0;0
positivo (375).txt;0;0;0;0;0;0.847998304005088;0.31799936400190804;0;0;0;0;0;0;0;0;0;0.423999152002544;0
positivo (830).txt;0;0;0;0;0.27472112789737807;0.9615239476408232;0;0;0;0;0;0;0;0;0;0;0;0
positivo (214).txt;0.3333333333333333;0;0;0.6666666666666666;0;0.6666666666666666;0;0;0;0;0;0;0;0;0;0;0;0
negativo (685).txt;0;0;0;0;0;0.6396021490668313;0;0;0;0;0.42640143271122083;0.6396021490668313;0;0;0;0;0;0
negativo (999).txt;0;0;0;0;0.32539568672798425;0.6507913734559685;0.21693045781865616;0;0.4338609156373123;0;0;0.21693045781865616;0;0;0;0.4338609156373123;0;0
negativo (572).txt;0.25555062599997597;0;0;0.5749889084999459;0;0.7666518779999278;0;0;0.12777531299998798;0;0;0;0;0;0;0;0;0
positivo (327).txt;0;0;0;0.7844645405527362;0;0.5883484054145521;0;0;0;0;0;0;0;0.19611613513818404;0;0;0;0
negativo (868).txt;0;0.17277368511627203;0;0.5183210553488161;0;0.5183210553488161;0;0;0.6047078979069521;0;0;0;0;0;0;0;0.25916052767440806;0
positivo (345).txt;0;0;0;0;0;0;0;0.7071067811865475;0;0;0;0;0;0;0;0;0;0.7071067811865475
positivo (262).txt;0.1709408646894569;0;0;0;0.1709408646894569;0.9116846116771036;0;0;0.2849014411490949;0;0.1709408646894569;0;0;0;0;0;0;0
positivo (812).txt;0;0.13545709229571928;0;0.3386427307392982;0;0.745014007626456;0;0.27091418459143857;0;0;0.4063712768871578;0;0.27091418459143857;0;0;0;0;0
negativo (707).txt;0;0;0;0;0;0.9486832980505138;0;0;0.31622776601683794;0;0;0;0;0;0;0;0;0
negativo (107).txt;0;0;0;0.7071067811865476;0;0.7071067811865476;0;0;0;0;0;0;0;0;0;0;0;0
negativo (88).txt;0;0;0;0;0;0.9344045068798316;0.10992994198586253;0;0.27482485496465636;0;0;0;0;0;0;0;0.1648949129787938;0.10992994198586253
negativo (570).txt;0;0;0;0;0;0.8520128672302585;0;0.18257418583505539;0.42600643361512924;0;0;0;0.24343224778007383;0;0;0;0;0
positivo (415).txt;0;0;0.12830005981991682;0.19245008972987526;0;0.8339503888294594;0;0;0;0.25660011963983365;0;0;0;0;0;0.19245008972987526;0.3849001794597505;0
positivo (66).txt;0;0;0.25916052767440806;0;0;0.9502552681394961;0;0.17277368511627203;0;0;0;0;0;0;0;0;0;0
